,carID,brand,model,price,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage,car_age
24439,38727,mercedes,e class,28790,semi-auto,13534,diesel,145.0,,2.0,61,3,0.0,2
24440,2943,audi,a1,6295,manual,,petrol,125.0,53.3,3.7,76,0,0.0,9
24441,61463,opel,zafira,13998,automatic,7854,petrol,145.0,41.5,1.4,37,3,0.0,3
24442,69011,vw,golf,10495,manual,60009,diesel,0.0,74.3,1.6,86,2,0.0,4
24443,29025,ford,focus,21990,automatic,1955,diesel,,,2.0,85,1,0.0,0
24444,11876,bmw,,55995,semi-auto,3291,diesel,145.0,33.2,3.0,67,3,0.0,0
24445,45045,mercedes,a class,16800,automatic,30876,diesel,20.0,68.9,2.1,69,3,0.0,4
24446,53070,toyota,rav4,14999,automatic,33481,diesel,260.0,42.2,2.2,38,2,0.0,5
24447,69224,vw,up!,7495,manual,22500,petrol,145.0,64.2,1.0,35,2,0.0,2
24448,55508,toyota,prius,19523,automatic,21720,hybrid,0.0,85.6,1.8,50,2,0.0,4
24449,24027,ford,focus,11995,manual,43393,diesel,20.0,67.3,2.0,85,2,0.0,5
24450,18399,ford,ka+,7695,manual,24402,petrol,145.0,57.7,1.2,44,3,0.0,3
24451,72656,vw,golf,12598,manual,15149,diesel,145.0,57.7,,56,2,0.0,1
24452,41834,mercedes,gla class,16695,automatic,26000,diesel,30.0,101.0,,72,2,0.0,
24453,50416,skoda,fabia,9695,manual,3000,petrol,145.0,57.7,1.0,99,3,0.0,1
24454,50999,skoda,octavia,13700,manual,26371,petrol,145.0,53.3,1.4,40,3,0.0,3
24455,35448,mercedes,c class,33599,semi-auto,2679,diesel,145.0,57.7,2.0,40,0,0.0,9
24456,3455,audi,a1,23950,automatic,5520,petrol,150.0,44.8,1.5,96,2,0.0,0
24457,9899,bmw,6 series,37980,semi-auto,11,diesel,145.0,53.3,3.0,76,1,0.0,0
24458,44074,mercedes,e class,17799,automatic,26234,diesel,20.0,72.4,2.0,98,2,0.0,4
24459,42371,mercedes,a class,10275,automatic,79834,diesel,30.0,65.7,1.8,62,4,0.0,7
24460,8648,bmw,4 series,26940,semi-auto,101,diesel,145.0,65.7,2.0,76,1,0.0,1
24461,568,audi,a5,30000,semi-auto,1000,diesel,145.0,47.1,2.0,69,3,,0
24462,8295,bmw,1 series,24990,manual,10,diesel,145.0,53.3,2.0,,3,0.0,1
24463,55921,opel,mokka x,12995,manual,13000,petrol,145.0,39.2,1.4,69,1,0.0,1
24464,8632,bmw,x2,26950,semi-auto,7989,petrol,150.0,39.2,2.0,99,4,0.0,1
24465,1820,audi,a5,27950,semi-auto,2888,petrol,145.0,40.4,2.0,67,3,0.0,1
24466,28139,ford,fiesta,10990,manual,,petrol,145.0,56.5,1.0,95,1,0.0,2
24467,70525,vw,t roc,32990,automatic,5195,petrol,145.0,32.5,2.0,97,3,0.0,1
24468,19574,ford,focus,11995,manual,11500,petrol,,,1.0,90,3,0.0,3
24469,43595,mercedes,c class,23299,manual,1617,petrol,145.0,47.1,,43,0,0.0,1
24470,7708,bmw,2 series,18890,semi-auto,13472,petrol,145.0,50.4,1.5,54,3,0.0,2
24471,18754,ford,kuga,11900,automatic,33680,petrol,235.0,38.2,1.5,63,3,0.0,6
24472,70524,vw,tiguan,27998,semi-auto,1,diesel,145.0,11.4,2.0,85,6,0.0,1
24473,53315,toyota,rav4,16200,manual,31696,diesel,145.0,60.1,2.0,79,0,0.0,3
24474,69619,vw,polo,9602,,14304,petrol,20.0,60.1,1.0,42,2,0.0,4
24475,62969,opel,corsa,9090,automatic,29772,petrol,145.0,47.9,1.4,83,1,0.0,4
24476,11671,bmw,1 series,15199,manual,11191,petrol,145.0,53.3,1.5,92,0,0.0,1
24477,50295,skoda,superb,18595,automatic,,petrol,150.0,36.7,1.5,64,1,0.0,1
24478,47667,skoda,superb,12999,semi-auto,43212,diesel,30.0,61.4,2.0,64,2,0.0,4
24479,73918,vw,touran,15498,manual,28304,diesel,30.0,64.2,1.6,40,1,0.0,4
24480,17162,ford,focus,16700,manual,9000,diesel,,,2.0,35,0,0.0,4
24481,62818,opel,grandland x,23900,manual,2890,diesel,145.0,48.7,1.5,98,1,0.0,1
24482,68153,vw,golf,11000,manual,37345,diesel,0.0,74.3,1.6,97,4,0.0,4
24483,68005,vw,t roc,19798,manual,10535,petrol,145.0,42.2,1.5,73,3,0.0,1
24484,59798,opel,crossland x,9990,manual,26937,petrol,150.0,54.3,1.2,64,2,0.0,2
24485,71605,vw,polo,8990,manual,50000,petrol,145.0,60.1,1.2,83,2,0.0,3
24486,47336,skoda,superb,16290,semi-auto,23144,diesel,145.0,62.8,2.0,86,0,0.0,3
24487,34963,mercedes,c class,13999,manual,28960,diesel,,,1.6,82,2,0.0,4
24488,29177,ford,focus,15330,manual,7246,petrol,145.0,60.1,1.0,87,4,0.0,1
24489,32283,hyundai,ix20,6495,manual,23989,petrol,125.0,50.4,1.4,83,3,0.0,5
24490,39119,mercedes,c class,14990,manual,41647,diesel,20.0,65.7,2.1,49,2,0.0,3
24491,37477,mercedes,a class,23184,manual,1173,petrol,145.0,44.8,1.3,31,0,0.0,1
24492,60198,opel,mokka x,12995,manual,9050,petrol,145.0,39.2,1.4,44,1,0.0,1
24493,18491,ford,focus,11000,manual,34495,diesel,145.0,74.3,1.5,95,3,0.0,3
24494,8452,bmw,2 series,18490,automatic,12941,,0.0,141.2,1.5,64,3,0.0,3
24495,12309,bmw,2 series,15995,semi-auto,29006,diesel,150.0,68.9,2.0,80,1,0.0,3
24496,35591,mercedes,a class,19999,automatic,28243,petrol,160.0,45.6,2.0,88,4,0.0,3
24497,41702,mercedes,gl class,16799,automatic,40659,diesel,125.0,56.5,2.1,53,4,0.0,5
24498,68326,vw,polo,9550,,45789,petrol,20.0,61.4,1.4,87,0,0.0,5
24499,55829,opel,mokka x,10590,manual,16030,petrol,145.0,47.1,1.4,33,3,0.0,3
24500,46773,skoda,fabia,16995,manual,3002,petrol,145.0,60.1,1.0,87,3,0.0,1
24501,12897,bmw,7 series,13999,automatic,53329,diesel,160.0,50.4,3.0,82,1,0.0,6
24502,25202,ford,fiesta,17000,semi-auto,4928,petrol,145.0,48.7,1.0,42,1,0.0,1
24503,21953,ford,fiesta,18299,manual,2944,petrol,145.0,40.3,1.5,79,4,0.0,1
24504,69282,vw,t roc,20480,manual,,petrol,145.0,44.1,1.0,34,2,0.0,0
24505,37741,mercedes,e class,25780,semi-auto,12994,diesel,145.0,72.4,2.0,62,1,0.0,1
24506,12443,bmw,5 series,29850,automatic,1550,diesel,145.0,62.8,2.0,94,1,0.0,1
24507,72446,vw,golf,7990,manual,72255,diesel,0.0,68.9,1.6,90,1,0.0,6
24508,35832,mercedes,e class,19499,semi-auto,28530,diesel,30.0,65.7,2.0,87,0,0.0,4
24509,31412,hyundai,i30,6500,manual,41000,diesel,0.0,78.4,1.6,89,1,0.0,5
24510,48775,skoda,kodiaq,23000,,80107,petrol,150.0,40.9,1.4,84,3,0.0,3
24511,29215,ford,focus,2195,manual,89000,diesel,,,1.6,41,3,0.0,14
24512,6838,audi,q2,29566,automatic,5123,petrol,,33.2,2.0,58,2,0.0,1
24513,71017,vw,t roc,20995,manual,5102,diesel,145.0,50.4,2.0,66,4,0.0,1
24514,25763,ford,fiesta,16000,manual,1914,petrol,145.0,58.9,1.0,78,3,0.0,1
24515,24211,ford,focus,17900,manual,9504,diesel,,,1.5,61,2,0.0,1
24516,3149,audi,a5,9470,manual,111873,diesel,30.0,61.4,2.0,70,0,0.0,7
24517,10177,bmw,3 series,23950,automatic,7951,petrol,150.0,47.9,2.0,30,0,0.0,1
24518,70336,vw,tiguan,12795,manual,93450,diesel,125.0,58.9,2.0,49,2,0.0,3
24519,18791,ford,focus,17125,automatic,1858,petrol,,,1.0,56,1,0.0,1
24520,7361,audi,rs6,70000,automatic,3840,petrol,150.0,29.4,4.0,92,1,0.0,2
24521,52359,toyota,rav4,29900,automatic,16885,hybrid,135.0,49.6,2.5,67,1,0.0,1
24522,26338,ford,kuga,17498,manual,15729,diesel,,54.3,2.0,50,4,0.0,3
24523,4759,audi,a3,14175,manual,16680,petrol,145.0,62.8,1.0,68,2,0.0,2
24524,29222,ford,focus,10200,manual,13219,diesel,0.0,74.3,1.5,42,1,0.0,3
24525,38429,mercedes,a class,31991,automatic,2934,petrol,145.0,35.3,2.0,98,0,0.0,1
24526,10090,bmw,x1,29302,semi-auto,5795,diesel,145.0,50.4,2.0,42,3,0.0,1
24527,26700,ford,fiesta,8955,manual,38000,petrol,0.0,65.7,1.0,33,3,0.0,3
24528,12711,bmw,2 series,20000,automatic,18673,diesel,145.0,47.1,2.0,49,2,0.0,2
24529,30149,ford,focus,8950,manual,35450,petrol,145.0,60.1,1.0,38,2,0.0,3
24530,11261,bmw,3 series,32790,semi-auto,5656,diesel,145.0,47.9,3.0,,,0.0,0
24531,53386,toyota,aygo,8995,manual,11342,petrol,,68.9,1.0,95,3,0.0,3
24532,6957,audi,a3,23890,semi-auto,25988,petrol,150.0,44.1,2.0,47,4,0.0,3
24533,52215,toyota,yaris,9550,automatic,28230,hybrid,0.0,80.7,1.5,30,3,0.0,7
24534,32645,hyundai,ioniq,17990,semi-auto,12050,hybrid,135.0,78.5,1.6,94,0,0.0,2
24535,33417,hyundai,tucson,17190,semi-auto,33026,diesel,145.0,57.7,1.7,85,4,0.0,2
24536,2874,audi,a4,15490,manual,31000,diesel,30.0,64.2,2.0,47,3,0.0,4
24537,62408,opel,insignia,16495,manual,20607,diesel,150.0,53.3,2.0,65,1,0.0,2
24538,63121,opel,crossland x,11485,manual,9574,diesel,145.0,62.8,1.5,39,4,0.0,1
24539,52661,toyota,yaris,9765,manual,13524,petrol,145.0,47.1,1.5,38,3,0.0,2
24540,70836,vw,tiguan,25995,semi-auto,3587,diesel,150.0,40.4,2.0,75,1,0.0,1
24541,16613,ford,fiesta,6299,manual,41177,petrol,30.0,54.3,1.2,99,4,0.0,7
24542,25620,ford,fiesta,10295,manual,26595,petrol,145.0,65.7,1.0,34,1,0.0,2
24543,69620,vw,polo,13998,semi-auto,19324,petrol,20.0,61.4,1.4,71,1,0.0,3
24544,27175,ford,fiesta,9000,manual,32148,petrol,0.0,65.7,1.0,66,0,0.0,4
24545,58155,opel,insignia,7249,manual,86980,diesel,20.0,68.9,1.6,65,4,0.0,4
24546,48947,skoda,kodiaq,15799,manual,13018,petrol,145.0,46.3,1.4,31,0,0.0,3
24547,43115,mercedes,gls class,47980,semi-auto,13110,diesel,145.0,37.2,3.0,30,3,0.0,1
24548,56776,opel,viva,5263,manual,45060,petrol,20.0,,1.0,89,1,0.0,4
24549,28374,ford,focus,24900,manual,10836,diesel,145.0,50.4,2.0,67,4,0.0,9
24550,34428,hyundai,ix20,12495,manual,10720,petrol,145.0,50.4,1.4,93,1,0.0,2
24551,17114,ford,focus,15187,manual,17981,diesel,,,2.0,51,4,0.0,3
24552,3227,audi,a3,16492,manual,25556,petrol,30.0,57.6,1.4,70,1,0.0,4
24553,41177,mercedes,e class,32480,semi-auto,8939,,145.0,70.6,2.0,32,1,0.0,1
24554,4892,audi,a3,6999,manual,82293,diesel,30.0,64.2,2.0,67,1,0.0,8
24555,67325,vw,polo,13490,manual,12867,petrol,145.0,52.3,1.0,49,0,0.0,1
24556,70242,vw,golf,27999,automatic,5721,petrol,145.0,32.8,2.0,33,0,0.0,1
24557,45495,mercedes,c class,25999,automatic,7317,petrol,,,1.5,37,0,0.0,2
24558,36908,mercedes,c class,67495,semi-auto,700,petrol,145.0,28.0,4.0,56,0,0.0,1
24559,44209,mercedes,c class,16990,semi-auto,35394,diesel,,,2.1,44,0,0.0,4
24560,17477,ford,focus,17998,automatic,2676,diesel,145.0,64.2,2.0,31,0,0.0,1
24561,35189,mercedes,gla class,19699,automatic,24192,diesel,145.0,56.5,2.1,88,3,0.0,3
24562,52650,toyota,yaris,13995,automatic,19000,hybrid,140.0,76.3,1.5,81,3,0.0,3
24563,33647,hyundai,kona,15850,manual,5357,petrol,145.0,,1.0,55,0,0.0,2
24564,51282,toyota,c hr,20990,automatic,12590,hybrid,0.0,74.3,1.8,67,4,0.0,3
24565,14359,bmw,2 series,27016,automatic,1402,petrol,145.0,39.8,3.0,61,4,0.0,1
24566,26682,ford,focus,16090,manual,5473,petrol,,,1.0,41,1,0.0,1
24567,43727,mercedes,glb class,35995,semi-auto,4500,diesel,145.0,47.9,2.0,62,0,0.0,0
24568,45790,mercedes,c class,19991,semi-auto,35975,diesel,20.0,67.3,2.1,65,4,0.0,4
24569,58615,opel,mokka x,12498,manual,12616,petrol,145.0,39.2,1.4,76,1,0.0,1
24570,27536,ford,focus,8500,manual,63199,diesel,0.0,74.3,1.5,81,3,0.0,4
24571,75732,vw,up!,5990,manual,7591,petrol,20.0,62.8,1.0,76,1,0.0,8
24572,53779,toyota,aygo,8995,automatic,19759,,145.0,67.3,1.0,37,3,0.0,3
24573,22548,ford,kuga,19499,manual,18000,diesel,145.0,60.1,2.0,,4,0.0,2
24574,33198,hyundai,i10,7610,manual,9511,petrol,150.0,57.7,1.2,81,1,0.0,3
24575,70568,vw,t roc,20995,manual,7621,petrol,145.0,53.3,1.5,69,,0.0,2
24576,35366,mercedes,a class,16890,automatic,29456,diesel,20.0,68.9,,40,3,0.0,4
24577,45601,mercedes,e class,45499,semi-auto,8024,petrol,145.0,32.5,3.0,81,2,0.0,1
24578,21261,ford,fiesta,16191,manual,7942,petrol,145.0,55.4,1.0,43,3,0.0,1
24579,31605,hyundai,i20,3695,manual,35000,petrol,125.0,54.3,1.2,125,4,0.0,10
24580,6245,audi,q2,20888,manual,333,petrol,145.0,47.1,1.0,38,2,0.0,1
24581,68951,vw,tiguan,20399,manual,44116,diesel,125.0,58.9,2.0,34,3,0.0,3
24582,35734,mercedes,c class,15900,manual,9870,diesel,,,1.6,65,4,0.0,4
24583,48403,skoda,kodiaq,28998,automatic,8102,diesel,150.0,37.2,2.0,49,1,0.0,1
24584,31867,hyundai,i20,5990,manual,29872,petrol,30.0,57.6,1.2,85,0,0.0,6
24585,60632,opel,,8995,manual,4765,petrol,145.0,54.3,1.4,95,0,0.0,3
24586,13529,bmw,5 series,28988,automatic,40820,petrol,145.0,39.2,3.0,80,0,0.0,2
24587,8481,bmw,5 series,17199,automatic,14005,diesel,30.0,62.8,2.0,43,3,0.0,4
24588,61356,opel,adam,6620,manual,24698,petrol,125.0,53.3,1.2,41,4,0.0,5
24589,15143,ford,kuga,21200,,7858,diesel,145.0,38.7,2.0,75,2,,
24590,70577,vw,golf,15500,manual,19940,petrol,20.0,60.1,1.4,50,4,0.0,3
24591,75652,vw,touareg,23890,automatic,49632,,240.0,42.8,3.0,61,4,0.0,3
24592,30704,ford,fiesta,17440,automatic,4980,petrol,145.0,48.7,1.0,37,3,0.0,1
24593,53482,toyota,rav4,13495,manual,28308,diesel,150.0,53.0,2.0,61,1,0.0,5
24594,65196,opel,corsa,7610,manual,24739,petrol,125.0,54.3,1.4,32,1,0.0,5
24595,65616,vw,polo,12500,semi-auto,14022,petrol,150.0,60.1,1.2,92,3,0.0,3
24596,3597,audi,a3,16950,manual,26701,petrol,30.0,58.9,1.4,74,3,0.0,4
24597,4326,audi,q3,15998,semi-auto,51336,diesel,160.0,50.4,2.0,33,2,0.0,5
24598,17104,ford,fiesta,17990,manual,494,petrol,145.0,88.3,1.0,69,4,0.0,0
24599,38290,mercedes,cl class,26899,semi-auto,10315,diesel,145.0,51.4,2.2,35,2,0.0,1
24600,1393,audi,q5,37985,semi-auto,10,petrol,145.0,32.1,2.0,87,4,0.0,0
24601,42663,mercedes,c class,14299,semi-auto,47399,diesel,,,2.1,34,2,0.0,6
24602,20276,ford,focus,6999,,65419,diesel,,,1.5,82,3,0.0,5
24603,3315,audi,a1,20450,semi-auto,28,petrol,145.0,44.8,1.5,33,4,0.0,1
24604,48104,skoda,superb,22990,semi-auto,14088,petrol,150.0,36.7,1.5,42,3,0.0,1
24605,19400,ford,ecosport,14499,manual,12103,petrol,150.0,54.3,1.0,90,1,0.0,2
24606,58517,opel,astra,12995,manual,15266,petrol,145.0,51.4,1.4,89,2,0.0,2
24607,45141,mercedes,sl class,57995,,1201,petrol,145.0,,3.0,57,2,0.0,1
24608,20550,ford,focus,17750,,9836,diesel,,,2.0,37,1,0.0,2
24609,34751,hyundai,i40,10465,manual,34328,diesel,145.0,67.3,1.7,3,2,0.0,3
24610,67801,vw,t cross,20480,manual,8,diesel,145.0,52.3,1.6,99,2,0.0,1
24611,40902,mercedes,c class,23111,semi-auto,24698,petrol,,,2.0,90,4,0.0,3
24612,17473,ford,focus,13195,manual,13000,petrol,,,1.0,54,4,0.0,3
24613,1871,audi,a1,16900,semi-auto,22231,petrol,145.0,56.5,1.4,66,0,0.0,3
24614,62770,opel,gtc,6645,manual,62700,diesel,125.0,60.1,2.0,63,0,0.0,
24615,63209,opel,insignia,16500,automatic,23947,diesel,150.0,51.4,2.0,93,3,0.0,
24616,27880,ford,,10980,manual,23928,petrol,,,1.0,80,4,0.0,3
24617,35622,mercedes,c class,19599,automatic,33197,diesel,,,2.1,58,3,0.0,4
24618,56784,opel,grandland x,17000,manual,10218,diesel,,56.5,1.5,40,2,0.0,1
24619,27223,ford,focus,11498,semi-auto,30917,petrol,,,1.0,52,3,0.0,3
24620,74922,vw,golf,17995,manual,13037,petrol,150.0,46.3,1.5,64,4,0.0,1
24621,8182,bmw,5 series,30500,semi-auto,9671,petrol,145.0,39.2,3.0,41,0,0.0,2
24622,43757,mercedes,a class,19470,semi-auto,8970,petrol,145.0,53.3,1.3,44,,0.0,2
24623,11786,bmw,4 series,31210,automatic,4300,diesel,145.0,53.3,3.0,59,,0.0,1
24624,40224,mercedes,s class,57995,semi-auto,1861,petrol,145.0,40.9,3.0,72,4,0.0,2
24625,30630,ford,focus,7990,manual,27792,petrol,,,1.0,54,0,0.0,5
24626,1406,audi,a3,12695,manual,22000,diesel,20.0,70.6,2.0,93,3,0.0,4
24627,66596,vw,scirocco,11912,manual,82004,diesel,30.0,53.3,2.0,58,4,0.0,5
24628,59950,opel,corsa,11995,manual,2675,petrol,150.0,43.5,1.4,63,2,0.0,1
24629,71485,vw,golf,14352,manual,34516,diesel,20.0,67.3,2.0,99,3,0.0,6
24630,60704,opel,astra,6782,manual,31083,petrol,125.0,51.4,1.4,51,4,0.0,6
24631,9063,bmw,1 series,14995,semi-auto,15684,petrol,30.0,55.5,1.5,63,4,0.0,4
24632,31194,ford,ecosport,14498,manual,11922,petrol,145.0,54.3,1.0,57,1,0.0,2
24633,37518,mercedes,c class,23800,automatic,13485,petrol,150.0,47.1,2.0,50,2,0.0,2
24634,35355,mercedes,c class,39991,automatic,1987,petrol,145.0,44.1,2.0,33,4,0.0,1
24635,72941,vw,tiguan,21490,manual,100,diesel,145.0,49.6,2.0,80,1,0.0,1
24636,23658,ford,ecosport,17000,manual,1743,diesel,145.0,64.2,1.5,88,1,0.0,1
24637,64363,opel,insignia,15498,manual,8256,petrol,145.0,50.4,1.5,96,2,0.0,
24638,67536,vw,golf,21990,automatic,22000,petrol,145.0,39.8,2.0,55,2,0.0,3
24639,41179,mercedes,a class,25342,semi-auto,55195,petrol,200.0,40.9,2.0,56,4,0.0,4
24640,5509,audi,q7,51000,automatic,11858,diesel,145.0,32.1,3.0,76,4,0.0,2
24641,46064,mercedes,gle class,53989,semi-auto,6000,petrol,145.0,23.9,5.5,92,3,0.0,3
24642,4727,audi,q3,23411,semi-auto,17211,petrol,145.0,47.9,1.4,43,3,0.0,2
24643,30338,ford,fiesta,8995,manual,22000,petrol,145.0,47.9,1.6,82,1,0.0,3
24644,56864,opel,corsa,4310,manual,74310,petrol,125.0,51.4,1.4,50,2,0.0,5
24645,60108,opel,corsa,7899,manual,16550,petrol,125.0,54.3,1.4,91,2,0.0,5
24646,71523,vw,golf,10980,manual,34570,diesel,0.0,74.3,1.6,61,4,0.0,4
24647,1127,audi,a3,9391,manual,73567,diesel,0.0,83.1,1.6,80,3,0.0,5
24648,46472,mercedes,gle class,27950,automatic,23825,diesel,145.0,42.8,3.0,91,0,0.0,
24649,3920,audi,q7,53900,semi-auto,17315,diesel,145.0,32.1,3.0,63,4,0.0,1
24650,37816,mercedes,x class,33991,automatic,11366,diesel,265.0,31.4,3.0,96,1,0.0,
24651,74094,vw,polo,2495,manual,41637,petrol,145.0,48.7,1.2,48,2,0.0,11
24652,32553,hyundai,tucson,17995,manual,4412,petrol,145.0,35.3,1.6,67,3,0.0,1
24653,32755,hyundai,i20,13495,automatic,7569,petrol,145.0,49.6,1.0,52,0,0.0,1
24654,19261,ford,fiesta,11000,manual,29812,petrol,0.0,65.7,1.0,39,2,0.0,4
24655,38404,mercedes,glc class,42400,semi-auto,3001,diesel,145.0,40.4,2.0,56,4,0.0,1
24656,66384,vw,polo,8390,manual,22649,petrol,20.0,60.1,1.2,39,1,0.0,6
24657,29416,ford,focus,17980,manual,14426,petrol,145.0,60.1,1.0,94,4,0.0,1
24658,48819,skoda,fabia,10000,semi-auto,24980,petrol,20.0,60.1,1.2,57,3,0.0,3
24659,11710,bmw,5 series,32499,automatic,9222,diesel,145.0,65.7,2.0,35,4,0.0,1
24660,10230,bmw,3 series,18499,automatic,10501,hybrid,135.0,148.7,2.0,99,0,0.0,3
24661,28109,ford,ka,3195,manual,80000,petrol,30.0,55.4,1.2,30,4,0.0,10
24662,27966,ford,focus,11889,manual,9610,petrol,150.0,60.1,1.0,59,0,0.0,2
24663,65529,vw,,6998,manual,68931,diesel,0.0,68.9,,40,2,0.0,7
24664,29953,ford,c max,10498,manual,15454,diesel,20.0,68.9,1.5,66,4,0.0,3
24665,45008,mercedes,a class,99950,automatic,2013,petrol,145.0,22.6,4.0,88,0,0.0,1
24666,6848,audi,a5,16998,semi-auto,71253,diesel,160.0,49.6,3.0,79,3,0.0,5
24667,15450,ford,edge,33995,semi-auto,100,diesel,145.0,37.2,2.0,78,2,0.0,1
24668,58562,opel,corsa,7849,manual,23667,petrol,30.0,55.4,1.4,,2,0.0,4
24669,43645,mercedes,c class,27199,semi-auto,3780,petrol,145.0,42.2,2.0,31,4,0.0,1
24670,66639,vw,scirocco,13340,manual,39081,diesel,20.0,55.4,2.0,44,4,0.0,4
24671,29282,ford,fiesta,9500,manual,16954,petrol,125.0,54.3,1.2,34,3,0.0,4
24672,9312,bmw,3 series,17495,semi-auto,23000,petrol,145.0,48.7,2.0,69,1,0.0,3
24673,62111,opel,mokka,10480,automatic,9792,petrol,165.0,43.5,1.4,54,3,0.0,4
24674,40869,mercedes,c class,9891,semi-auto,52500,diesel,,,2.1,73,2,,6
24675,7629,bmw,2 series,22480,automatic,105,petrol,145.0,47.9,2.0,65,1,,1
24676,7292,audi,q3,17995,manual,30123,petrol,125.0,51.4,1.4,82,4,0.0,3
24677,36647,mercedes,c class,26748,automatic,17970,diesel,145.0,65.7,2.1,95,4,0.0,2
24678,13521,bmw,3 series,15000,automatic,54593,diesel,145.0,53.3,3.0,94,4,0.0,5
24679,34402,hyundai,kona,13326,manual,21716,petrol,145.0,52.3,1.0,54,4,0.0,2
24680,16844,ford,fiesta,6490,manual,28000,petrol,125.0,48.7,1.4,34,4,0.0,8
24681,30663,ford,fiesta,15000,manual,250,petrol,145.0,58.9,1.0,72,4,0.0,0
24682,63693,opel,mokka x,12890,manual,8520,diesel,145.0,50.4,1.6,87,1,0.0,
24683,58415,opel,mokka x,11498,manual,11072,petrol,145.0,47.1,1.4,33,2,0.0,3
24684,46422,mercedes,a class,20570,semi-auto,,petrol,145.0,53.3,1.3,67,3,0.0,2
24685,43743,mercedes,c class,39000,semi-auto,7011,petrol,150.0,29.1,3.0,84,4,0.0,2
24686,8249,bmw,x2,26972,automatic,123,petrol,145.0,38.7,2.0,87,,0.0,1
24687,33467,hyundai,i10,5702,manual,23026,petrol,30.0,57.6,1.2,82,4,0.0,6
24688,45595,mercedes,c class,22950,automatic,9000,diesel,,,2.1,57,3,0.0,3
24689,59933,opel,astra,14775,manual,10,diesel,145.0,58.9,1.6,89,1,0.0,1
24690,48923,skoda,yeti outdoor,11990,semi-auto,24968,petrol,125.0,51.4,1.2,58,1,0.0,4
24691,60644,opel,grandland x,17991,manual,6524,diesel,145.0,55.4,1.5,35,4,0.0,1
24692,16062,ford,focus,18681,manual,17515,petrol,145.0,41.5,2.0,40,0,0.0,2
24693,2705,audi,a6,28950,semi-auto,5000,diesel,145.0,50.4,2.0,35,1,0.0,1
24694,32464,hyundai,tucson,17899,manual,8256,diesel,125.0,58.9,2.0,51,4,0.0,3
24695,67680,vw,tiguan,20798,semi-auto,10844,diesel,150.0,57.6,2.0,62,4,,3
24696,54705,toyota,aygo,7758,automatic,10610,petrol,0.0,67.0,1.0,33,0,0.0,4
24697,65187,opel,corsa,8495,manual,10128,petrol,145.0,43.5,1.4,49,0,0.0,1
24698,58965,opel,grandland x,14399,manual,7321,diesel,145.0,70.6,1.6,46,1,0.0,2
24699,57877,opel,insignia,6293,manual,102000,diesel,,60.1,2.0,54,0,0.0,4
24700,23261,ford,focus,15995,manual,5154,petrol,,,1.0,55,1,0.0,2
24701,27270,ford,kuga,13991,manual,33542,diesel,150.0,54.3,2.0,33,1,0.0,5
24702,58944,opel,astra,13323,manual,4931,petrol,145.0,51.4,0.7,75,1,0.0,2
24703,74845,vw,golf,10679,manual,32861,diesel,0.0,74.3,1.6,44,2,0.0,4
24704,73230,vw,tiguan allspace,29990,semi-auto,6515,petrol,145.0,35.8,1.5,89,1,0.0,1
24705,74843,vw,tiguan,29999,automatic,10932,diesel,145.0,35.3,2.0,90,2,0.0,1
24706,16717,ford,focus,20370,manual,13008,petrol,145.0,41.5,,46,4,0.0,2
24707,8412,bmw,3 series,19850,automatic,11505,petrol,145.0,51.4,1.5,53,1,,1
24708,21466,ford,,18490,automatic,,petrol,,,1.5,75,4,0.0,1
24709,4199,audi,a3,13250,manual,30928,diesel,20.0,67.3,2.0,96,4,0.0,4
24710,27480,ford,kuga,16495,semi-auto,6988,diesel,145.0,58.9,1.5,41,3,0.0,9
24711,37319,mercedes,gla class,18449,semi-auto,22367,diesel,125.0,55.4,2.1,94,3,0.0,5
24712,60563,opel,astra,7000,manual,47612,petrol,160.0,44.8,1.6,84,1,0.0,7
24713,37654,mercedes,gla class,13970,,70000,diesel,20.0,62.8,2.1,31,4,0.0,5
24714,13024,bmw,3 series,34995,semi-auto,11,diesel,145.0,49.6,2.0,3,0,0.0,0
24715,74413,vw,golf,20500,automatic,4411,diesel,145.0,53.3,2.0,44,1,0.0,1
24716,5665,audi,q3,20450,semi-auto,31608,petrol,145.0,47.9,1.4,99,2,0.0,3
24717,67783,vw,passat,21490,semi-auto,20898,diesel,125.0,57.6,2.0,33,0,0.0,4
24718,56261,opel,corsa,8690,manual,13534,petrol,145.0,43.5,1.4,82,0,0.0,1
24719,20411,ford,fiesta,11000,automatic,10782,petrol,0.0,57.7,1.0,56,0,0.0,3
24720,50984,skoda,citigo,8300,manual,2155,petrol,145.0,67.3,,38,2,0.0,1
24721,55601,toyota,yaris,9680,manual,11833,petrol,30.0,55.0,1.3,37,1,0.0,4
24722,34823,mercedes,c class,16350,semi-auto,14893,diesel,,,1.6,68,0,0.0,3
24723,37213,mercedes,gla class,16990,semi-auto,26912,diesel,125.0,56.5,2.1,65,,0.0,5
24724,24174,ford,focus,10950,manual,21631,petrol,,,1.0,,3,0.0,3
24725,15463,ford,fiesta,10798,manual,11843,petrol,0.0,65.7,1.0,43,2,0.0,4
24726,60206,opel,corsa,8699,manual,8926,petrol,145.0,43.5,1.4,64,3,0.0,1
24727,9227,bmw,1 series,22999,manual,3641,diesel,316.48718937402634,58.9,1.5,35,0,0.0,1
